Entity,Code,Year,Fossil fuels (% equivalent primary energy)
World,OWID_WRL,1979,91.056564
World,OWID_WRL,1980,90.599785
World,OWID_WRL,1981,89.937515
World,OWID_WRL,1982,89.45359
World,OWID_WRL,1983,88.850876
World,OWID_WRL,1984,88.32451
World,OWID_WRL,1985,87.67681
World,OWID_WRL,1986,87.46442
World,OWID_WRL,1987,87.32888
World,OWID_WRL,1988,87.08657
World,OWID_WRL,1989,87.160706
World,OWID_WRL,1990,86.8833
World,OWID_WRL,1991,86.51717
World,OWID_WRL,1992,86.518745
World,OWID_WRL,1993,85.98764
World,OWID_WRL,1994,85.97006
World,OWID_WRL,1995,85.60886
World,OWID_WRL,1996,85.67577
World,OWID_WRL,1997,85.698235
World,OWID_WRL,1998,85.58857
World,OWID_WRL,1999,85.49529
World,OWID_WRL,2000,85.547195
World,OWID_WRL,2001,85.735954
World,OWID_WRL,2002,85.79336
World,OWID_WRL,2003,86.42705
World,OWID_WRL,2004,86.304405
World,OWID_WRL,2005,86.469765
World,OWID_WRL,2006,86.45723
World,OWID_WRL,2007,86.74285
World,OWID_WRL,2008,86.35975
World,OWID_WRL,2009,86.06361
World,OWID_WRL,2010,85.97353
World,OWID_WRL,2011,86.15212
World,OWID_WRL,2012,86.146805
World,OWID_WRL,2013,85.78111
World,OWID_WRL,2014,85.39226
World,OWID_WRL,2015,85.115685
World,OWID_WRL,2016,84.674034
World,OWID_WRL,2017,84.34683
World,OWID_WRL,2018,83.986404
World,OWID_WRL,2019,83.41685
World,OWID_WRL,2020,82.26249
World,OWID_WRL,2021,82.30689
World,OWID_WRL,2022,81.79186
