Entity,Code,Year,Coal consumption - TWh
Malaysia,MYS,2002,42.328133
Malaysia,MYS,2003,61.78373
Malaysia,MYS,2004,77.078575
Malaysia,MYS,2005,80.06548
Malaysia,MYS,2006,84.81897
Malaysia,MYS,2007,102.8218
Malaysia,MYS,2008,113.688576
Malaysia,MYS,2009,123.46287
Malaysia,MYS,2010,171.74158
Malaysia,MYS,2011,171.68346
Malaysia,MYS,2012,184.58412
Malaysia,MYS,2013,175.11201
Malaysia,MYS,2014,178.48247
Malaysia,MYS,2015,202.29639
Malaysia,MYS,2016,217.84692
Malaysia,MYS,2017,241.40518
Malaysia,MYS,2018,258.9431
Malaysia,MYS,2019,244.72913
Malaysia,MYS,2020,288.0916
Malaysia,MYS,2021,262.44614
Malaysia,MYS,2022,260.54477
Mexico,MEX,1965,8.0222225
Mexico,MEX,1966,8.556944
Mexico,MEX,1967,10.499444
Mexico,MEX,1968,11.006389
Mexico,MEX,1969,11.156944
Mexico,MEX,1970,12.5125
Mexico,MEX,1971,15.708611
Mexico,MEX,1972,17.361666
Mexico,MEX,1973,18.6125
Mexico,MEX,1974,20.562498
Mexico,MEX,1975,23.618334
Mexico,MEX,1976,18.125
Mexico,MEX,1977,26.07
Mexico,MEX,1978,27.181387
Mexico,MEX,1979,26.703054
Mexico,MEX,1980,27.038055
Mexico,MEX,1981,23.898888
Mexico,MEX,1982,28.62111
Mexico,MEX,1983,32.584164
Mexico,MEX,1984,32.676945
Mexico,MEX,1985,35.421665
Mexico,MEX,1986,39.0575
Mexico,MEX,1987,37.772778
Mexico,MEX,1988,35.750553
Mexico,MEX,1989,39.57333
Mexico,MEX,1990,39.24111
Mexico,MEX,1991,37.954998
Mexico,MEX,1992,38.3825
Mexico,MEX,1993,43.2925
Mexico,MEX,1994,52.318333
Mexico,MEX,1995,58.25861
Mexico,MEX,1996,66.79972
Mexico,MEX,1997,66.86417
Mexico,MEX,1998,68.34778
Mexico,MEX,1999,69.5475
Mexico,MEX,2000,76.18694
Mexico,MEX,2001,83.67358
Mexico,MEX,2002,140.1058
Mexico,MEX,2003,103.318375
Mexico,MEX,2004,105.719696
Mexico,MEX,2005,133.42952
Mexico,MEX,2006,143.19829
Mexico,MEX,2007,131.58376
Mexico,MEX,2008,117.545296
Mexico,MEX,2009,119.74645
Mexico,MEX,2010,148.11874
Mexico,MEX,2011,171.32704
Mexico,MEX,2012,149.266
Mexico,MEX,2013,148.2266
Mexico,MEX,2014,147.93884
Mexico,MEX,2015,147.65045
Mexico,MEX,2016,144.6333
Mexico,MEX,2017,176.75279
Mexico,MEX,2018,157.54546
Mexico,MEX,2019,150.41484
Mexico,MEX,2020,66.491
Mexico,MEX,2021,55.12622
Mexico,MEX,2022,69.78955
Middle Africa (EI),,1965,2.1163046
Middle Africa (EI),,1966,2.3354974
Middle Africa (EI),,1967,2.228807
Middle Africa (EI),,1968,2.4406872
Middle Africa (EI),,1969,2.6214695
Middle Africa (EI),,1970,2.4938266
Middle Africa (EI),,1971,2.585668
Middle Africa (EI),,1972,2.4599504
Middle Africa (EI),,1973,2.4970047
Middle Africa (EI),,1974,2.4504874
Middle Africa (EI),,1975,2.3962684
Middle Africa (EI),,1976,2.5765798
Middle Africa (EI),,1977,2.605806
Middle Africa (EI),,1978,2.439195
Middle Africa (EI),,1979,2.187952
Middle Africa (EI),,1980,2.439195
Middle Africa (EI),,1981,2.4812376
Middle Africa (EI),,1982,2.3938725
Middle Africa (EI),,1983,2.3467014
Middle Africa (EI),,1984,2.3930585
Middle Africa (EI),,1985,2.3862667
Middle Africa (EI),,1986,2.4299722
Middle Africa (EI),,1987,2.4647808
Middle Africa (EI),,1988,2.4874594
Middle Africa (EI),,1989,2.5553205
Middle Africa (EI),,1990,2.580347
Middle Africa (EI),,1991,0.60795975
Middle Africa (EI),,1992,0.6081353
Middle Africa (EI),,1993,0.10017
Middle Africa (EI),,1994,0.078681946
Middle Africa (EI),,1995,0.6651777
Middle Africa (EI),,1996,0.6796275
Middle Africa (EI),,1997,0.6916186
Middle Africa (EI),,1998,0.72996247
Middle Africa (EI),,1999,0.5200061
Middle Africa (EI),,2000,0.44506636
Middle Africa (EI),,2001,0.3242847
Middle Africa (EI),,2002,0.3100211
Middle Africa (EI),,2003,0.32174194
Middle Africa (EI),,2004,0.8604586
Middle Africa (EI),,2005,1.0272586
Middle Africa (EI),,2006,1.30677
Middle Africa (EI),,2007,1.4287635
Middle Africa (EI),,2008,1.2114172
Middle Africa (EI),,2009,1.5565578
Middle Africa (EI),,2010,1.5851187
Middle Africa (EI),,2011,1.4435052
Middle Africa (EI),,2012,0.55446357
Middle Africa (EI),,2013,0.3627111
Middle Africa (EI),,2014,0.2061
Middle Africa (EI),,2015,0.17674416
Middle Africa (EI),,2016,0.73523664
Middle Africa (EI),,2017,2.5698624
Middle Africa (EI),,2018,2.96413
Middle Africa (EI),,2019,1.6871461
Middle Africa (EI),,2020,2.074355
Middle Africa (EI),,2021,2.3009844
Middle Africa (EI),,2022,2.4996622
Middle East (EI),,1965,2.5297084
Middle East (EI),,1966,2.770807
Middle East (EI),,1967,3.0530448
Middle East (EI),,1968,3.357065
Middle East (EI),,1969,3.7021763
Middle East (EI),,1970,4.0724187
Middle East (EI),,1971,2.8985448
Middle East (EI),,1972,4.4643726
Middle East (EI),,1973,7.541985
Middle East (EI),,1974,8.194324
Middle East (EI),,1975,15.095485
Middle East (EI),,1976,14.882352
Middle East (EI),,1977,15.054686
Middle East (EI),,1978,9.252351
Middle East (EI),,1979,13.287019
Middle East (EI),,1980,14.00031
Middle East (EI),,1981,11.741648
Middle East (EI),,1982,22.22158
Middle East (EI),,1983,27.009151
Middle East (EI),,1984,31.15692
Middle East (EI),,1985,32.74094
Middle East (EI),,1986,34.935963
Middle East (EI),,1987,36.301926
Middle East (EI),,1988,35.591427
Middle East (EI),,1989,34.55459
Middle East (EI),,1990,35.826397
Middle East (EI),,1991,41.656124
Middle East (EI),,1992,47.138527
Middle East (EI),,1993,55.137726
Middle East (EI),,1994,57.688927
Middle East (EI),,1995,61.440407
Middle East (EI),,1996,72.346115
Middle East (EI),,1997,77.74352
Middle East (EI),,1998,84.52492
Middle East (EI),,1999,82.577965
Middle East (EI),,2000,89.4839
Middle East (EI),,2001,100.71578
Middle East (EI),,2002,105.65841
Middle East (EI),,2003,110.28631
Middle East (EI),,2004,112.0698
Middle East (EI),,2005,114.04932
Middle East (EI),,2006,113.908394
Middle East (EI),,2007,115.39713
Middle East (EI),,2008,112.92938
Middle East (EI),,2009,104.933846
Middle East (EI),,2010,115.21779
Middle East (EI),,2011,116.49262
Middle East (EI),,2012,137.56789
Middle East (EI),,2013,122.4725
Middle East (EI),,2014,122.35198
Middle East (EI),,2015,116.58859
Middle East (EI),,2016,105.74549
Middle East (EI),,2017,104.209984
Middle East (EI),,2018,102.635735
Middle East (EI),,2019,105.588295
Middle East (EI),,2020,102.69799
Middle East (EI),,2021,98.943726
Middle East (EI),,2022,102.82911
Morocco,MAR,1965,2.1136668
Morocco,MAR,1966,3.2408333
Morocco,MAR,1967,3.2271667
Morocco,MAR,1968,2.9001665
Morocco,MAR,1969,2.8981667
Morocco,MAR,1970,3.323
Morocco,MAR,1971,3.4766667
Morocco,MAR,1972,4.2968335
Morocco,MAR,1973,4.2571664
Morocco,MAR,1974,4.2161665
Morocco,MAR,1975,4.7921667
Morocco,MAR,1976,5.1994996
Morocco,MAR,1977,4.9101663
Morocco,MAR,1978,4.9498334
Morocco,MAR,1979,4.8281665
Morocco,MAR,1980,4.628
Morocco,MAR,1981,4.916833
Morocco,MAR,1982,5.477667
Morocco,MAR,1983,6.785333
Morocco,MAR,1984,5.8275
Morocco,MAR,1985,7.69906
Morocco,MAR,1986,10.45537
Morocco,MAR,1987,12.130089
Morocco,MAR,1988,11.967269
Morocco,MAR,1989,13.211679
Morocco,MAR,1990,12.74648
Morocco,MAR,1991,13.88622
Morocco,MAR,1992,12.87441
Morocco,MAR,1993,14.06067
Morocco,MAR,1994,15.677239
Morocco,MAR,1995,18.99179
Morocco,MAR,1996,24.3067
Morocco,MAR,1997,23.15533
Morocco,MAR,1998,27.621248
Morocco,MAR,1999,26.41173
Morocco,MAR,2000,31.22655
Morocco,MAR,2001,39.69319
Morocco,MAR,2002,39.472218
Morocco,MAR,2003,38.060337
Morocco,MAR,2004,42.100597
Morocco,MAR,2005,44.14748
Morocco,MAR,2006,44.8918
Morocco,MAR,2007,37.59607
Morocco,MAR,2008,42.61604
Morocco,MAR,2009,31.469973
Morocco,MAR,2010,32.415386
Morocco,MAR,2011,34.6259
Morocco,MAR,2012,35.170513
Morocco,MAR,2013,34.901863
Morocco,MAR,2014,46.952866
Morocco,MAR,2015,51.69651
Morocco,MAR,2016,49.81594
Morocco,MAR,2017,51.781143
Morocco,MAR,2018,59.892403
Morocco,MAR,2019,77.487465
Morocco,MAR,2020,77.79928
Morocco,MAR,2021,85.41785
Morocco,MAR,2022,77.66616
Netherlands,NLD,1965,103.05555
Netherlands,NLD,1966,93.888885
Netherlands,NLD,1967,90.27777
Netherlands,NLD,1968,85.55555
Netherlands,NLD,1969,72.77777
Netherlands,NLD,1970,53.333332
Netherlands,NLD,1971,40.277775
Netherlands,NLD,1972,34.444443
Netherlands,NLD,1973,35
Netherlands,NLD,1974,33.333332
Netherlands,NLD,1975,28.055555
Netherlands,NLD,1976,35
Netherlands,NLD,1977,36.666664
Netherlands,NLD,1978,41.944443
Netherlands,NLD,1979,39.999996
Netherlands,NLD,1980,46.388885
Netherlands,NLD,1981,51.38889
Netherlands,NLD,1982,59.444443
Netherlands,NLD,1983,61.38889
Netherlands,NLD,1984,74.166664
Netherlands,NLD,1985,73.888885
Netherlands,NLD,1986,76.11111
Netherlands,NLD,1987,80.27778
Netherlands,NLD,1988,96.11111
Netherlands,NLD,1989,95.27777
Netherlands,NLD,1990,101.666664
Netherlands,NLD,1991,93.611115
Netherlands,NLD,1992,93.33333
Netherlands,NLD,1993,94.166664
Netherlands,NLD,1994,100.27778
Netherlands,NLD,1995,103.61111
Netherlands,NLD,1996,100
Netherlands,NLD,1997,97.22222
Netherlands,NLD,1998,99.166664
Netherlands,NLD,1999,86.94444
Netherlands,NLD,2000,90.27777
Netherlands,NLD,2001,96.11111
Netherlands,NLD,2002,96.666664
Netherlands,NLD,2003,100
Netherlands,NLD,2004,98.61111
Netherlands,NLD,2005,94.166664
Netherlands,NLD,2006,89.72222
Netherlands,NLD,2007,97.77778
Netherlands,NLD,2008,92.5
Netherlands,NLD,2009,87.22222
Netherlands,NLD,2010,87.77778
Netherlands,NLD,2011,86.58333
Netherlands,NLD,2012,95.138885
Netherlands,NLD,2013,95.19444
Netherlands,NLD,2014,105.30555
Netherlands,NLD,2015,128.66667
Netherlands,NLD,2016,119.27777
Netherlands,NLD,2017,106.97222
Netherlands,NLD,2018,96.11111
Netherlands,NLD,2019,74.666664
Netherlands,NLD,2020,47.805553
Netherlands,NLD,2021,65.02778
Netherlands,NLD,2022,64.5
New Zealand,NZL,1965,19.13135
New Zealand,NZL,1966,18.608
New Zealand,NZL,1967,16.99143
New Zealand,NZL,1968,15.99125
New Zealand,NZL,1969,16.398298
New Zealand,NZL,1970,16.40993
New Zealand,NZL,1971,14.59565
New Zealand,NZL,1972,14.95618
New Zealand,NZL,1973,16.94491
New Zealand,NZL,1974,17.444561
New Zealand,NZL,1975,16.416618
New Zealand,NZL,1976,16.916695
New Zealand,NZL,1977,16.111172
New Zealand,NZL,1978,14.861116
New Zealand,NZL,1979,13.249994
New Zealand,NZL,1980,13.628225
New Zealand,NZL,1981,13.577947
New Zealand,NZL,1982,13.310541
New Zealand,NZL,1983,14.74875
New Zealand,NZL,1984,13.717163
New Zealand,NZL,1985,12.66603
New Zealand,NZL,1986,14.556855
New Zealand,NZL,1987,12.149866
New Zealand,NZL,1988,13.165961
New Zealand,NZL,1989,14.334275
New Zealand,NZL,1990,13.928279
New Zealand,NZL,1991,13.280543
New Zealand,NZL,1992,14.623765
New Zealand,NZL,1993,14.406294
New Zealand,NZL,1994,13.617704
New Zealand,NZL,1995,13.655409
New Zealand,NZL,1996,13.457762
New Zealand,NZL,1997,14.528347
New Zealand,NZL,1998,13.247123
New Zealand,NZL,1999,13.571336
New Zealand,NZL,2000,12.859932
New Zealand,NZL,2001,15.92658
New Zealand,NZL,2002,15.918619
New Zealand,NZL,2003,22.97443
New Zealand,NZL,2004,23.73867
New Zealand,NZL,2005,26.427471
New Zealand,NZL,2006,26.021524
New Zealand,NZL,2007,19.720991
New Zealand,NZL,2008,24.47237
New Zealand,NZL,2009,18.818949
New Zealand,NZL,2010,16.071981
New Zealand,NZL,2011,16.269657
New Zealand,NZL,2012,20.272028
New Zealand,NZL,2013,17.877504
New Zealand,NZL,2014,16.509882
New Zealand,NZL,2015,16.673475
New Zealand,NZL,2016,13.796134
New Zealand,NZL,2017,14.536367
New Zealand,NZL,2018,15.672816
New Zealand,NZL,2019,17.082287
New Zealand,NZL,2020,16.407167
New Zealand,NZL,2021,18.388664
New Zealand,NZL,2022,12.718105
Non-OECD (EI),,1965,5976.654
Non-OECD (EI),,1966,6205.5874
Non-OECD (EI),,1967,6131.5117
Non-OECD (EI),,1968,6150.3374
Non-OECD (EI),,1969,6515.786
Non-OECD (EI),,1970,6926.3135
Non-OECD (EI),,1971,7355.353
Non-OECD (EI),,1972,7618.434
Non-OECD (EI),,1973,7738.442
Non-OECD (EI),,1974,7831.7656
Non-OECD (EI),,1975,8352.198
