Entity,Code,Year,Gas consumption - TWh
France,FRA,1990,302.7535
France,FRA,1991,331.66623
France,FRA,1992,330.99
France,FRA,1993,338.51474
France,FRA,1994,323.15024
France,FRA,1995,343.97824
France,FRA,1996,380.14648
France,FRA,1997,364.46924
France,FRA,1998,388.59476
France,FRA,1999,396.2115
France,FRA,2000,415.9635
France,FRA,2001,436.684
France,FRA,2002,435.94272
France,FRA,2003,457.26825
France,FRA,2004,466.92523
France,FRA,2005,477.12573
France,FRA,2006,460.80548
France,FRA,2007,447.60925
France,FRA,2008,463.8645
France,FRA,2009,447.31073
France,FRA,2010,495.6445
France,FRA,2011,430.19037
France,FRA,2012,444.44296
France,FRA,2013,451.43152
France,FRA,2014,379.08353
France,FRA,2015,407.51764
France,FRA,2016,445.29938
France,FRA,2017,447.65695
France,FRA,2018,428.38385
France,FRA,2019,436.6204
France,FRA,2020,405.82837
France,FRA,2021,430.41394
France,FRA,2022,383.71768
Germany,DEU,1965,30.975672
Germany,DEU,1966,37.22992
Germany,DEU,1967,47.988647
Germany,DEU,1968,78.86974
Germany,DEU,1969,112.316376
Germany,DEU,1970,159.73753
Germany,DEU,1971,211.02472
Germany,DEU,1972,273.22437
Germany,DEU,1973,352.33054
Germany,DEU,1974,440.76492
Germany,DEU,1975,465.14346
Germany,DEU,1976,492.28854
Germany,DEU,1977,522.7913
Germany,DEU,1978,560.4233
Germany,DEU,1979,619.478
Germany,DEU,1980,610.7291
Germany,DEU,1981,583.9387
Germany,DEU,1982,541.86145
Germany,DEU,1983,563.34344
Germany,DEU,1984,588.30133
Germany,DEU,1985,581.4914
Germany,DEU,1986,579.8007
Germany,DEU,1987,628.617
Germany,DEU,1988,618.8514
Germany,DEU,1989,633.358
Germany,DEU,1990,636.8833
Germany,DEU,1991,669.1928
Germany,DEU,1992,661.6269
Germany,DEU,1993,700.1133
Germany,DEU,1994,712.92725
Germany,DEU,1995,777.37354
Germany,DEU,1996,869.91
Germany,DEU,1997,831.03357
Germany,DEU,1998,838.65027
Germany,DEU,1999,836.1908
Germany,DEU,2000,829.24585
Germany,DEU,2001,874.48193
Germany,DEU,2002,873.12775
Germany,DEU,2003,883.7197
Germany,DEU,2004,888.2105
Germany,DEU,2005,902.8105
Germany,DEU,2006,920.0689
Germany,DEU,2007,886.36194
Germany,DEU,2008,895.0063
Germany,DEU,2009,844.30115
Germany,DEU,2010,880.71246
Germany,DEU,2011,808.6072
Germany,DEU,2012,811.1005
Germany,DEU,2013,849.74335
Germany,DEU,2014,738.9503
Germany,DEU,2015,769.5361
Germany,DEU,2016,848.8475
Germany,DEU,2017,877.3847
Germany,DEU,2018,858.5072
Germany,DEU,2019,892.83026
Germany,DEU,2020,871.07495
Germany,DEU,2021,917.31525
Germany,DEU,2022,772.8999
Greece,GRC,1982,0.8435
Greece,GRC,1983,0.80399996
Greece,GRC,1984,0.88449997
Greece,GRC,1985,0.83125
Greece,GRC,1986,1.13875
Greece,GRC,1987,1.3
Greece,GRC,1988,1.55925
Greece,GRC,1989,1.5725
Greece,GRC,1990,1.6064999
Greece,GRC,1991,1.587
Greece,GRC,1992,1.4664999
Greece,GRC,1993,1.0815
Greece,GRC,1994,0.55324996
Greece,GRC,1995,0.51025
Greece,GRC,1996,0.57325
Greece,GRC,1997,1.98875
Greece,GRC,1998,8.145165
Greece,GRC,1999,14.603705
Greece,GRC,2000,19.601875
Greece,GRC,2001,19.344769
Greece,GRC,2002,20.80514
Greece,GRC,2003,23.520193
Greece,GRC,2004,25.854729
Greece,GRC,2005,26.0325
Greece,GRC,2006,30.692999
Greece,GRC,2007,38.867813
Greece,GRC,2008,45.02978
Greece,GRC,2009,37.812714
Greece,GRC,2010,41.439564
Greece,GRC,2011,51.09987
Greece,GRC,2012,46.96464
Greece,GRC,2013,41.45214
Greece,GRC,2014,31.60299
Greece,GRC,2015,34.126534
Greece,GRC,2016,44.420002
Greece,GRC,2017,53.57
Greece,GRC,2018,52.450996
Greece,GRC,2019,57.583
Greece,GRC,2020,63.426598
Greece,GRC,2021,69.8031
Greece,GRC,2022,61.967
High-income countries,,1965,4814.0576
High-income countries,,1966,5217.048
High-income countries,,1967,5576.4087
High-income countries,,1968,6104.979
High-income countries,,1969,6734.8906
High-income countries,,1970,7306.234
High-income countries,,1971,7776.914
High-income countries,,1972,8193.013
High-income countries,,1973,8429.523
High-income countries,,1974,8500.762
High-income countries,,1975,8221.012
High-income countries,,1976,8557.812
High-income countries,,1977,8656.708
High-income countries,,1978,8866.396
High-income countries,,1979,9296.496
High-income countries,,1980,9235.812
High-income countries,,1981,9103.697
High-income countries,,1982,8723.053
High-income countries,,1983,8536.352
High-income countries,,1984,9225.09
High-income countries,,1985,9285.199
High-income countries,,1986,9147.004
High-income countries,,1987,9634.652
High-income countries,,1988,9976.09
High-income countries,,1989,10504.104
High-income countries,,1990,10698.893
High-income countries,,1991,11016.834
High-income countries,,1992,11281.697
High-income countries,,1993,11698.884
High-income countries,,1994,11993.33
High-income countries,,1995,12643.574
High-income countries,,1996,13269.164
High-income countries,,1997,13393.672
High-income countries,,1998,13479.916
High-income countries,,1999,13822.193
High-income countries,,2000,14375.3125
High-income countries,,2001,14324.859
High-income countries,,2002,14678.742
High-income countries,,2003,14906.941
High-income countries,,2004,15230.191
High-income countries,,2005,15418.213
High-income countries,,2006,15467.205
High-income countries,,2007,16028.153
High-income countries,,2008,16419.98
High-income countries,,2009,15874.468
High-income countries,,2010,17047.572
High-income countries,,2011,17033.102
High-income countries,,2012,17517.25
High-income countries,,2013,17840.408
High-income countries,,2014,17580.13
High-income countries,,2015,18104.486
High-income countries,,2016,18458.45
High-income countries,,2017,18623.303
High-income countries,,2018,19524.82
High-income countries,,2019,19955.55
High-income countries,,2020,19479.432
High-income countries,,2021,19939.734
High-income countries,,2022,19862.852
Hong Kong,HKG,1995,0.3039472
Hong Kong,HKG,1996,19.268679
Hong Kong,HKG,1997,30.086594
Hong Kong,HKG,1998,28.225657
Hong Kong,HKG,1999,31.124636
Hong Kong,HKG,2000,28.136944
Hong Kong,HKG,2001,28.3967
Hong Kong,HKG,2002,26.977533
Hong Kong,HKG,2003,17.347586
Hong Kong,HKG,2004,25.06098
Hong Kong,HKG,2005,25.118761
Hong Kong,HKG,2006,27.556843
Hong Kong,HKG,2007,25.744291
Hong Kong,HKG,2008,29.780863
Hong Kong,HKG,2009,28.922623
Hong Kong,HKG,2010,35.943127
Hong Kong,HKG,2011,28.62538
Hong Kong,HKG,2012,26.359234
Hong Kong,HKG,2013,24.833277
Hong Kong,HKG,2014,23.870398
Hong Kong,HKG,2015,30.456371
Hong Kong,HKG,2016,31.265652
Hong Kong,HKG,2017,31.161383
Hong Kong,HKG,2018,30.1735
Hong Kong,HKG,2019,31.161623
Hong Kong,HKG,2020,49.442585
Hong Kong,HKG,2021,48.25467
Hong Kong,HKG,2022,45.14507
Hungary,HUN,1965,13.597249
Hungary,HUN,1966,16.85625
Hungary,HUN,1967,21.634748
Hungary,HUN,1968,27.228998
Hungary,HUN,1969,32.416
Hungary,HUN,1970,36.353
Hungary,HUN,1971,37.8555
Hungary,HUN,1972,40.85975
Hungary,HUN,1973,48.52025
Hungary,HUN,1974,51.6755
Hungary,HUN,1975,57.403248
Hungary,HUN,1976,68.927246
Hungary,HUN,1977,74.27975
Hungary,HUN,1978,81.34125
Hungary,HUN,1979,85.92225
Hungary,HUN,1980,92.71975
Hungary,HUN,1981,94.840996
Hungary,HUN,1982,99.048744
Hungary,HUN,1983,98.74574
Hungary,HUN,1984,100.5655
Hungary,HUN,1985,102.6675
Hungary,HUN,1986,108.902245
Hungary,HUN,1987,108.11625
Hungary,HUN,1988,106.93825
Hungary,HUN,1989,108.948
Hungary,HUN,1990,103.65888
Hungary,HUN,1991,102.789444
Hungary,HUN,1992,90.36
Hungary,HUN,1993,97.23777
Hungary,HUN,1994,98.196106
Hungary,HUN,1995,106.70389
Hungary,HUN,1996,119.06167
Hungary,HUN,1997,112.91389
Hungary,HUN,1998,113.69833
Hungary,HUN,1999,115.19583
Hungary,HUN,2000,112.30805
Hungary,HUN,2001,124.56472
Hungary,HUN,2002,125.72666
Hungary,HUN,2003,138.23471
Hungary,HUN,2004,136.21333
Hungary,HUN,2005,140.65251
Hungary,HUN,2006,133.24222
Hungary,HUN,2007,124.49722
Hungary,HUN,2008,122.822495
Hungary,HUN,2009,106.436386
Hungary,HUN,2010,114.15417
Hungary,HUN,2011,109.13528
Hungary,HUN,2012,97.39972
Hungary,HUN,2013,90.80139
Hungary,HUN,2014,81.19611
Hungary,HUN,2015,87.10667
Hungary,HUN,2016,93.36222
Hungary,HUN,2017,99.341385
Hungary,HUN,2018,96.22417
Hungary,HUN,2019,98.44
Hungary,HUN,2020,101.92972
Hungary,HUN,2021,108.104
Hungary,HUN,2022,91.7925
Iceland,ISL,2007,0
India,IND,1965,2.37252
India,IND,1966,2.66327
India,IND,1967,3.5587797
India,IND,1968,3.9542
India,IND,1969,4.74504
India,IND,1970,6.328466
India,IND,1971,6.7062187
India,IND,1972,7.3559065
India,IND,1973,7.3366566
India,IND,1974,8.303968
India,IND,1975,10.630812
India,IND,1976,12.914344
India,IND,1977,13.792624
India,IND,1978,15.404812
India,IND,1979,19.158562
India,IND,1980,11.331031
India,IND,1981,19.781782
India,IND,1982,25.934563
India,IND,1983,30.85775
India,IND,1984,35.340595
India,IND,1985,43.22828
India,IND,1986,60.40024
India,IND,1987,69.577
India,IND,1988,81.50488
India,IND,1989,96.904594
India,IND,1990,115.927345
India,IND,1991,129.10802
India,IND,1992,144.3469
India,IND,1993,146.67085
India,IND,1994,158.56918
India,IND,1995,180.77829
India,IND,1996,197.31721
India,IND,1997,214.52634
India,IND,1998,235.42874
India,IND,1999,241.23369
India,IND,2000,253.62692
India,IND,2001,254.27748
India,IND,2002,265.54413
India,IND,2003,284.26898
India,IND,2004,306.69138
India,IND,2005,343.25635
India,IND,2006,358.77188
India,IND,2007,388.1026
India,IND,2008,399.87665
India,IND,2009,491.08084
India,IND,2010,589.6162
India,IND,2011,602.85876
India,IND,2012,556.9909
India,IND,2013,490.193
India,IND,2014,485.01566
India,IND,2015,478.0684
India,IND,2016,507.90982
India,IND,2017,535.9986
India,IND,2018,579.96277
India,IND,2019,592.4984
India,IND,2020,603.6012
India,IND,2021,620.8639
India,IND,2022,581.8393
Indonesia,IDN,1965,5.0750003
Indonesia,IDN,1966,5.1765
Indonesia,IDN,1967,6.32345
Indonesia,IDN,1968,6.42495
Indonesia,IDN,1969,12.10895
Indonesia,IDN,1970,12.5758505
Indonesia,IDN,1971,12.717949
Indonesia,IDN,1972,12.47435
Indonesia,IDN,1973,8.12
Indonesia,IDN,1974,11.43905
Indonesia,IDN,1975,23.6495
Indonesia,IDN,1976,23.852499
Indonesia,IDN,1977,50.749996
Indonesia,IDN,1978,58.667
Indonesia,IDN,1979,75.719
Indonesia,IDN,1980,71.3545
Indonesia,IDN,1981,71.253
Indonesia,IDN,1982,67.7005
Indonesia,IDN,1983,90.8425
Indonesia,IDN,1984,106.0675
Indonesia,IDN,1985,125.454
Indonesia,IDN,1986,135.2995
Indonesia,IDN,1987,139.96849
Indonesia,IDN,1988,148.596
Indonesia,IDN,1989,166.35849
Indonesia,IDN,1990,171.73029
Indonesia,IDN,1991,197.6868
Indonesia,IDN,1992,215.59589
Indonesia,IDN,1993,228.6911
Indonesia,IDN,1994,270.83142
Indonesia,IDN,1995,285.5844
Indonesia,IDN,1996,297.3052
Indonesia,IDN,1997,310.1141
Indonesia,IDN,1998,298.9895
Indonesia,IDN,1999,324.91727
Indonesia,IDN,2000,330.0515
Indonesia,IDN,2001,341.34586
Indonesia,IDN,2002,371.03445
Indonesia,IDN,2003,395.58176
Indonesia,IDN,2004,362.02185
Indonesia,IDN,2005,363.9356
Indonesia,IDN,2006,371.11362
Indonesia,IDN,2007,346.4204
Indonesia,IDN,2008,396.94687
Indonesia,IDN,2009,421.00803
Indonesia,IDN,2010,440.47586
Indonesia,IDN,2011,427.34302
Indonesia,IDN,2012,429.71207
Indonesia,IDN,2013,445.05484
Indonesia,IDN,2014,440.41812
Indonesia,IDN,2015,457.5555
Indonesia,IDN,2016,446.30768
Indonesia,IDN,2017,432.15338
Indonesia,IDN,2018,445.28586
Indonesia,IDN,2019,439.9881
Indonesia,IDN,2020,375.17645
Indonesia,IDN,2021,370.80698
Indonesia,IDN,2022,370.14996
Iran,IRN,1965,7.8132787
Iran,IRN,1966,8.191686
Iran,IRN,1967,8.587943
Iran,IRN,1968,9.173319
Iran,IRN,1969,10.763926
Iran,IRN,1970,25.524555
Iran,IRN,1971,29.54346
Iran,IRN,1972,33.817947
Iran,IRN,1973,41.07707
Iran,IRN,1974,41.76508
Iran,IRN,1975,42.60883
Iran,IRN,1976,47.99568
Iran,IRN,1977,49.080723
Iran,IRN,1978,38.008427
Iran,IRN,1979,50.920696
Iran,IRN,1980,45.35404
Iran,IRN,1981,49.280403
Iran,IRN,1982,67.49103
Iran,IRN,1983,77.13311
Iran,IRN,1984,89.78872
Iran,IRN,1985,96.86437
Iran,IRN,1986,93.05474
Iran,IRN,1987,113.91767
Iran,IRN,1988,123.674675
Iran,IRN,1989,156.16835
Iran,IRN,1990,227.9851
Iran,IRN,1991,265.31036
Iran,IRN,1992,305.18286
Iran,IRN,1993,165.13165
Iran,IRN,1994,261.0528
Iran,IRN,1995,318.67996
Iran,IRN,1996,374.79382
Iran,IRN,1997,397.5235
Iran,IRN,1998,462.31348
Iran,IRN,1999,549.7264
Iran,IRN,2000,594.40875
Iran,IRN,2001,665.327
Iran,IRN,2002,782.20325
Iran,IRN,2003,802.7674
Iran,IRN,2004,932.5601
Iran,IRN,2005,970.46906
Iran,IRN,2006,1057.84
Iran,IRN,2007,1185.5222
Iran,IRN,2008,1257.8671
Iran,IRN,2009,1347.9441
Iran,IRN,2010,1443.894
Iran,IRN,2011,1531.9261
Iran,IRN,2012,1525.4553
Iran,IRN,2013,1538.3448
Iran,IRN,2014,1734.0094
Iran,IRN,2015,1840.1948
Iran,IRN,2016,1963.1904
Iran,IRN,2017,2050.0398
Iran,IRN,2018,2126.4338
Iran,IRN,2019,2183.8955
Iran,IRN,2020,2367.6733
Iran,IRN,2021,2364.6533
Iran,IRN,2022,2289.1401
Iraq,IRQ,1965,4.731
Iraq,IRQ,1966,5.7665
Iraq,IRQ,1967,4.598
Iraq,IRQ,1968,4.6075
Iraq,IRQ,1969,7.239
Iraq,IRQ,1970,7.4099994
Iraq,IRQ,1971,8.7875
Iraq,IRQ,1972,8.882501
Iraq,IRQ,1973,8.645
Iraq,IRQ,1974,7.942
Iraq,IRQ,1975,12.3025
Iraq,IRQ,1976,17.1475
Iraq,IRQ,1977,11.190999
Iraq,IRQ,1978,11.5995
Iraq,IRQ,1979,16.6345
Iraq,IRQ,1980,12.169499
Iraq,IRQ,1981,5.89
Iraq,IRQ,1982,6.46
Iraq,IRQ,1983,4.4649997
Iraq,IRQ,1984,5.6049995
Iraq,IRQ,1985,8.075
Iraq,IRQ,1986,14.725
Iraq,IRQ,1987,35.625
Iraq,IRQ,1988,53.2
Iraq,IRQ,1989,61.274998
Iraq,IRQ,1990,37.809998
Iraq,IRQ,1991,16.529999
Iraq,IRQ,1992,21.564999
Iraq,IRQ,1993,24.224998
Iraq,IRQ,1994,30.115
Iraq,IRQ,1995,30.115
Iraq,IRQ,1996,30.779999
Iraq,IRQ,1997,28.974998
Iraq,IRQ,1998,28.025
Iraq,IRQ,1999,30.21
Iraq,IRQ,2000,29.925
Iraq,IRQ,2001,26.22
Iraq,IRQ,2002,22.419998
Iraq,IRQ,2003,14.819999
Iraq,IRQ,2004,9.5
Iraq,IRQ,2005,13.775
Iraq,IRQ,2006,13.775
Iraq,IRQ,2007,45.42957
Iraq,IRQ,2008,64.57625
Iraq,IRQ,2009,68.5273
Iraq,IRQ,2010,71.35259
Iraq,IRQ,2011,63.0192
Iraq,IRQ,2012,63.413452
Iraq,IRQ,2013,70.72655
Iraq,IRQ,2014,75.30834
Iraq,IRQ,2015,73.01097
Iraq,IRQ,2016,98.95578
Iraq,IRQ,2017,114.268555
Iraq,IRQ,2018,146.00446
Iraq,IRQ,2019,194.92345
Iraq,IRQ,2020,184.86945
Iraq,IRQ,2021,168.46552
Iraq,IRQ,2022,188.67082
Ireland,IRL,1979,2.7623749
Ireland,IRL,1980,8.06575
Ireland,IRL,1981,12.127501
Ireland,IRL,1982,17.796623
Ireland,IRL,1983,19.25
Ireland,IRL,1984,20.395374
Ireland,IRL,1985,21.001749
Ireland,IRL,1986,14.812875
Ireland,IRL,1987,14.755124
Ireland,IRL,1988,17.700375
Ireland,IRL,1989,20.072937
Ireland,IRL,1990,21.82951
Ireland,IRL,1991,22.36449
Ireland,IRL,1992,22.12026
Ireland,IRL,1993,25.132431
Ireland,IRL,1994,25.562738
Ireland,IRL,1995,27.20257
Ireland,IRL,1996,30.90091
Ireland,IRL,1997,32.29651
Ireland,IRL,1998,32.65704
Ireland,IRL,1999,34.92489
Ireland,IRL,2000,40.042088
Ireland,IRL,2001,41.76333
Ireland,IRL,2002,42.86818
Ireland,IRL,2003,42.55417
Ireland,IRL,2004,42.48439
Ireland,IRL,2005,40.437508
Ireland,IRL,2006,45.90361
Ireland,IRL,2007,49.83455
Ireland,IRL,2008,52.20707
Ireland,IRL,2009,49.555428
Ireland,IRL,2010,54.672626
Ireland,IRL,2011,48.09005
Ireland,IRL,2012,46.903374
Ireland,IRL,2013,44.67215
Ireland,IRL,2014,43.282696
Ireland,IRL,2015,43.763687
Ireland,IRL,2016,49.20653
Ireland,IRL,2017,50.18881
Ireland,IRL,2018,52.10539
Ireland,IRL,2019,53.158844
Ireland,IRL,2020,53.08083
Ireland,IRL,2021,50.963886
Ireland,IRL,2022,51.999706
Israel,ISR,1965,0.7363995
Israel,ISR,1966,0.9546622
Israel,ISR,1967,1.0690808
Israel,ISR,1968,1.3719372
Israel,ISR,1969,1.4101672
Israel,ISR,1970,1.288699
Israel,ISR,1971,1.2062745
Israel,ISR,1972,1.1924466
Israel,ISR,1973,0.51759446
Israel,ISR,1974,0.63255525
Israel,ISR,1975,0.5780572
Israel,ISR,1976,0.5569089
Israel,ISR,1977,0.5533842
Israel,ISR,1978,0.5444367
Israel,ISR,1979,0.3877214
Israel,ISR,1980,0.01843711
Israel,ISR,1981,0.019521639
Israel,ISR,1982,0.43462747
Israel,ISR,1983,0.615745
Israel,ISR,1984,0.53765833
Israel,ISR,1985,0.50593585
Israel,ISR,1986,0.3793161
Israel,ISR,1987,0.43218723
Israel,ISR,1988,0.39666888
Israel,ISR,1989,0.36413276
Israel,ISR,1990,0.3150575
Israel,ISR,1991,0.26218638
Israel,ISR,1992,0.22422777
Israel,ISR,1993,0.22341415
Israel,ISR,1994,0.20633276
Israel,ISR,1995,0.24049583
Israel,ISR,1996,0.15102166
Israel,ISR,1997,0.18030389
Israel,ISR,1998,0.11333389
Israel,ISR,1999,0.10194638
Israel,ISR,2000,0.091643326
Israel,ISR,2001,0.09598138
Israel,ISR,2002,0.08567833
Israel,ISR,2003,0.07781527
Israel,ISR,2004,11.39425
Israel,ISR,2005,15.702999
Israel,ISR,2006,21.92675
Israel,ISR,2007,26.235498
Israel,ISR,2008,36.097748
Israel,ISR,2009,40.0235
Israel,ISR,2010,51.130497
Israel,ISR,2011,47.492
Israel,ISR,2012,24.41625
Israel,ISR,2013,66.35475
Israel,ISR,2014,72.48275
Israel,ISR,2015,80.52575
Israel,ISR,2016,92.49449
Israel,ISR,2017,98.93848
Israel,ISR,2018,105.22925
Israel,ISR,2019,107.71874
Israel,ISR,2020,112.985
Israel,ISR,2021,116.59476
Israel,ISR,2022,112.869095
Italy,ITA,1965,73.746994
Italy,ITA,1966,80.52125
Italy,ITA,1967,87.95325
Italy,ITA,1968,103.293495
Italy,ITA,1969,113.41175
Italy,ITA,1970,122.352
Italy,ITA,1971,126.3975
Italy,ITA,1972,144.94624
Italy,ITA,1973,162.83325
Italy,ITA,1974,183.13525
Italy,ITA,1975,211.03175
Italy,ITA,1976,255.52075
Italy,ITA,1977,260.9535
Italy,ITA,1978,257.09375
Italy,ITA,1979,264.13397
Italy,ITA,1980,262.16373
Italy,ITA,1981,254.19873
Italy,ITA,1982,253.31274
Italy,ITA,1983,260.48724
Italy,ITA,1984,306.87524
Italy,ITA,1985,311.90073
Italy,ITA,1986,329.7765
Italy,ITA,1987,365.805
Italy,ITA,1988,396.84848
Italy,ITA,1989,429.2785
Italy,ITA,1990,454.26022
Italy,ITA,1991,482.58197
Italy,ITA,1992,478.13446
Italy,ITA,1993,487.87524
Italy,ITA,1994,471.44324
Italy,ITA,1995,519.3057
Italy,ITA,1996,535.7567
Italy,ITA,1997,556.2977
Italy,ITA,1998,598.945
Italy,ITA,1999,651.00085
Italy,ITA,2000,678.785
Italy,ITA,2001,680.64575
Italy,ITA,2002,676.0286
Italy,ITA,2003,745.3318
Italy,ITA,2004,773.4183
Italy,ITA,2005,827.69543
Italy,ITA,2006,810.5877
Italy,ITA,2007,814.5612
Italy,ITA,2008,808.51514
Italy,ITA,2009,743.1756
Italy,ITA,2010,791.499
Italy,ITA,2011,742.16064
Italy,ITA,2012,713.5658
Italy,ITA,2013,667.40424
Italy,ITA,2014,589.7159
Italy,ITA,2015,643.1542
Italy,ITA,2016,675.4584
Italy,ITA,2017,715.7879
Italy,ITA,2018,692.14087
Italy,ITA,2019,707.9061
Italy,ITA,2020,676.2516
Italy,ITA,2021,723.73676
Italy,ITA,2022,652.6924
Japan,JPN,1965,18.2615
Japan,JPN,1966,18.73975
Japan,JPN,1967,19.386
Japan,JPN,1968,21.095
Japan,JPN,1969,23.325546
Japan,JPN,1970,35.721493
Japan,JPN,1971,38.301754
Japan,JPN,1972,38.31681
Japan,JPN,1973,53.32014
Japan,JPN,1974,72.87295
Japan,JPN,1975,87.283585
Japan,JPN,1976,104.6348
Japan,JPN,1977,127.78507
Japan,JPN,1978,179.3443
Japan,JPN,1979,212.7888
Japan,JPN,1980,251.80937
Japan,JPN,1981,252.3105
Japan,JPN,1982,258.38336
Japan,JPN,1983,278.06335
Japan,JPN,1984,373.98093
Japan,JPN,1985,400.5977
Japan,JPN,1986,407.6181
Japan,JPN,1987,418.04544
Japan,JPN,1988,443.39005
Japan,JPN,1989,460.55957
Japan,JPN,1990,503.15887
Japan,JPN,1991,532.0145
Japan,JPN,1992,553.1084
Japan,JPN,1993,556.9387
Japan,JPN,1994,595.6147
Japan,JPN,1995,606.17584
Japan,JPN,1996,646.77234
Japan,JPN,1997,671.34784
Japan,JPN,1998,691.63885
Japan,JPN,1999,726.41864
Japan,JPN,2000,756.65015
Japan,JPN,2001,777.2839
Japan,JPN,2002,760.4603
Japan,JPN,2003,834.98224
Japan,JPN,2004,806.0405
Japan,JPN,2005,827.27966
Japan,JPN,2006,885.50336
Japan,JPN,2007,953.9006
Japan,JPN,2008,990.99493
Japan,JPN,2009,924.7802
Japan,JPN,2010,999.3671
Japan,JPN,2011,1120.2524
Japan,JPN,2012,1232.1508
Japan,JPN,2013,1235.3688
Japan,JPN,2014,1247.5212
Japan,JPN,2015,1187.1764
Japan,JPN,2016,1164.1744
Japan,JPN,2017,1169.8649
Japan,JPN,2018,1157.0815
Japan,JPN,2019,1081.2328
Japan,JPN,2020,1041.275
Japan,JPN,2021,1036.1228
Japan,JPN,2022,1004.9831
Kazakhstan,KAZ,1985,90.23375
Kazakhstan,KAZ,1986,109.256
Kazakhstan,KAZ,1987,114.1335
Kazakhstan,KAZ,1988,119.010994
Kazakhstan,KAZ,1989,122.912994
Kazakhstan,KAZ,1990,131.00964
Kazakhstan,KAZ,1991,137.5455
Kazakhstan,KAZ,1992,141.4475
Kazakhstan,KAZ,1993,135.5945
Kazakhstan,KAZ,1994,98.5255
Kazakhstan,KAZ,1995,113.158
Kazakhstan,KAZ,1996,94.6235
Kazakhstan,KAZ,1997,74.274574
Kazakhstan,KAZ,1998,73.630745
Kazakhstan,KAZ,1999,83.36623
Kazakhstan,KAZ,2000,47.7995
Kazakhstan,KAZ,2001,40.931976
Kazakhstan,KAZ,2002,41.078304
Kazakhstan,KAZ,2003,46.83375
Kazakhstan,KAZ,2004,52.35442
Kazakhstan,KAZ,2005,60.58933
Kazakhstan,KAZ,2006,66.522194
Kazakhstan,KAZ,2007,81.16604
Kazakhstan,KAZ,2008,85.557655
Kazakhstan,KAZ,2009,80.93388
Kazakhstan,KAZ,2010,87.56788
Kazakhstan,KAZ,2011,98.736694
Kazakhstan,KAZ,2012,107.33574
Kazakhstan,KAZ,2013,111.82619
Kazakhstan,KAZ,2014,148.29568
Kazakhstan,KAZ,2015,138.02618
Kazakhstan,KAZ,2016,150.1451
Kazakhstan,KAZ,2017,167.25644
Kazakhstan,KAZ,2018,166.70808
Kazakhstan,KAZ,2019,197.04109
Kazakhstan,KAZ,2020,176.56163
Kazakhstan,KAZ,2021,216.16681
Kazakhstan,KAZ,2022,217.13852
Kuwait,KWT,1965,17.2615
Kuwait,KWT,1966,22.609999
Kuwait,KWT,1967,25.726
Kuwait,KWT,1968,31.720499
Kuwait,KWT,1969,35.406498
Kuwait,KWT,1970,19.3515
Kuwait,KWT,1971,19.987999
Kuwait,KWT,1972,23.626501
Kuwait,KWT,1973,26.467
Kuwait,KWT,1974,27.8445
Kuwait,KWT,1975,30.514
Kuwait,KWT,1976,36.708
Kuwait,KWT,1977,40.0235
Kuwait,KWT,1978,44.8495
Kuwait,KWT,1979,59.3845
Kuwait,KWT,1980,38.6745
Kuwait,KWT,1981,44.498
Kuwait,KWT,1982,34.912502
Kuwait,KWT,1983,38.3325
Kuwait,KWT,1984,41.572
Kuwait,KWT,1985,39.899998
Kuwait,KWT,1986,54.435
Kuwait,KWT,1987,45.41
Kuwait,KWT,1988,64.979996
Kuwait,KWT,1989,77.52
Kuwait,KWT,1990,39.805
Kuwait,KWT,1991,4.75
Kuwait,KWT,1992,24.89
Kuwait,KWT,1993,51.489998
Kuwait,KWT,1994,56.714996
Kuwait,KWT,1995,88.141
Kuwait,KWT,1996,88.369
Kuwait,KWT,1997,88.065
Kuwait,KWT,1998,90.1645
Kuwait,KWT,1999,82.535995
Kuwait,KWT,2000,91.2
Kuwait,KWT,2001,90.25
Kuwait,KWT,2002,82.744995
Kuwait,KWT,2003,95
Kuwait,KWT,2004,103.549995
Kuwait,KWT,2005,116.84999
Kuwait,KWT,2006,117.895
Kuwait,KWT,2007,106.96999
Kuwait,KWT,2008,120.649994
Kuwait,KWT,2009,118.46112
Kuwait,KWT,2010,139.75537
Kuwait,KWT,2011,158.57924
Kuwait,KWT,2012,175.31842
Kuwait,KWT,2013,177.70389
Kuwait,KWT,2014,178.71143
Kuwait,KWT,2015,203.22707
Kuwait,KWT,2016,211.49913
Kuwait,KWT,2017,210.27515
Kuwait,KWT,2018,211.52235
Kuwait,KWT,2019,183.73247
Kuwait,KWT,2020,179.13583
Kuwait,KWT,2021,197.58406
Kuwait,KWT,2022,217.85663
Latvia,LVA,1985,21.104965
Latvia,LVA,1986,22.070303
Latvia,LVA,1987,22.955198
Latvia,LVA,1988,24.720257
Latvia,LVA,1989,24.720257
Latvia,LVA,1990,25.685595
Latvia,LVA,1991,24.720257
Latvia,LVA,1992,14.120452
Latvia,LVA,1993,8.830015
Latvia,LVA,1994,8.830015
Latvia,LVA,1995,10.590339
Latvia,LVA,1996,9.705444
Latvia,LVA,1997,9.705444
Latvia,LVA,1998,10.978367
Latvia,LVA,1999,10.5146265
Latvia,LVA,2000,12.73396
Latvia,LVA,2001,13.24029
Latvia,LVA,2002,15.085792
Latvia,LVA,2003,15.005345
Latvia,LVA,2004,16.562193
Latvia,LVA,2005,16.088987
Latvia,LVA,2006,16.62844
